collab_id,project_upid,project_name,country,country_code,registry,methodology,role,org_name_raw,company_name_resolved,company_country,org_type,website,linkedin,contact_name,contact_role,contact_email,confidence,source_url,notes
C0113,UP-MY062851-2,Jendarata Steam & Power Plant,Malaysia,MY,CDM,AMS-I.C. 8.0,developer,United Plantations Bhd,United Plantations Bhd,Malaysia,private company,https://en.wikipedia.org/wiki/United_Plantations,https://www.linkedin.com/company/united-plantations-bhd-upl-/,,,,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 558).
C0114,UP-MY062851-2,Jendarata Steam & Power Plant,Malaysia,MY,CDM,AMS-I.C. 8.0,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0115,UP-ID000118-3,Bundled CDM project activity involving replacing fossil fuel fired thermal oil heaters in two glove manufacturing facilities with biomass based heaters.,Indonesia,ID,CDM,AMS-I.C.,developer,PT. Arista Latindo,PT. Arista Latindo,Indonesia,private company,https://aristagloves.com/index.php/contact-us/,,Inquiries Desk,Public Contact,info@aristagloves.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0116,UP-ID000118-3,Bundled CDM project activity involving replacing fossil fuel fired thermal oil heaters in two glove manufacturing facilities with biomass based heaters.,Indonesia,ID,CDM,AMS-I.C.,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0117,UP-ID000170-8,Power generation using TRT (Top Pressure Recovery Turbine) in PT KRAKATAU POSCO,Indonesia,ID,CDM,ACM0012,developer,PT Krakatau Posco,PT KRAKATAU POSCO,Indonesia,private company,https://www.krakatauposco.co.id/,https://www.linkedin.com/company/pt-krakatau-posco,Inquiries Desk,Public Contact,info@krakatauposco.co.id,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0118,UP-ID000170-8,Power generation using TRT (Top Pressure Recovery Turbine) in PT KRAKATAU POSCO,Indonesia,ID,CDM,ACM0012,verifier (VVB),RINA Services S.p.A. (RINA),RINA S.p.A.,Italy,certification body,https://www.rina.org,https://www.linkedin.com/company/rina,RINA Desk,Central Inquiries,info@rina.org,1.0,https://www.rina.org,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0119,UP-VN001448-2,"Introduction of 0.4MW Rooftop Solar Power System to Aluminum Wheel Manufacturing Factory in Hanoi, Vietnam",Vietnam,VN,JCM,VN_AM007 Ver1.0,developer,"Enkei Vietnam Co., Ltd.","Enkei Vietnam Co., Ltd.",Vietnam,private company,https://enkei.com.vn,https://www.linkedin.com/company/enkei-corporation,Enkei Vietnam Desk,Administration Dept,sales@enkei.com.vn,0.95,https://enkei.com.vn,Resolved entity. Entity type: private company.
C0120,UP-VN001448-2,"Introduction of 0.4MW Rooftop Solar Power System to Aluminum Wheel Manufacturing Factory in Hanoi, Vietnam",Vietnam,VN,JCM,VN_AM007 Ver1.0,verifier (VVB),KBS Certification Services Limited,KBS Certification Services Pvt. Ltd.,India,certification body,https://kbsindia.in,https://www.linkedin.com/company/kbs-certification-services-pvt.-ltd.,KBS Contact Desk,Verification Division,info@kbsindia.in,1.0,https://kbsindia.in,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0121,UP-VN001408-0,BWC Sustainable Small Hydropower Programme of Activities in Viet Nam,Vietnam,VN,CDM,AMS-I.D. ver. 17,developer,"Blue World Vietnam Co., Ltd.",,,,,,,,,0.0,,No verified digital footprint or registry match found; omitted to preserve precision.
C0122,UP-VN001408-0,BWC Sustainable Small Hydropower Programme of Activities in Viet Nam,Vietnam,VN,CDM,AMS-I.D. ver. 17,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TÜV Rheinland AG,Germany,certification body,https://www.tuv.com,https://www.linkedin.com/company/tuv-rheinland-group,TÜV Customer Care,Carbon Services Desk,service@de.tuv.com,1.0,https://www.tuv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0123,UP-VN001183-1,Nam Gion Hydropower Project,Vietnam,VN,CDM,ACM0002 8.0,developer,Ha Thao Construction Investment and Trading Joint Stock Company,Ha Thao Construction Investment and Trading Joint Stock Company,Viet Nam,private company,https://fiingate.vn/BusinessDirectory/CompanyDetail/2011707,,Inquiries Desk,Public Contact,info@fiingate.vn,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 2971).
C0124,UP-VN001183-1,Nam Gion Hydropower Project,Vietnam,VN,CDM,ACM0002 8.0,verifier (VVB),RWTÜV GmbH,RWTÜV GmbH,Germany,certification body,https://www.rwtuev.de,https://www.linkedin.com/company/rwtuev,RWTÜV Information Desk,Central Office,info@rwtuev.de,1.0,https://www.rwtuev.de,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0125,UP-TH966781-3,Saiyok Waste Heat Recovery To Power Plant Project,Thailand,TH,CDM,AMS-III.Q.,developer,PTT Public Company Limited,PTT Public Company Limited,Thailand,private company,https://www.pttplc.com/en,https://www.linkedin.com/company/ptt-company-limited?trk=public_profile_topcard-current-company,Inquiries Desk,Public Contact,info@pttplc.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0126,UP-TH966781-3,Saiyok Waste Heat Recovery To Power Plant Project,Thailand,TH,CDM,AMS-III.Q.,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TÜV Rheinland AG,Germany,certification body,https://www.tuv.com,https://www.linkedin.com/company/tuv-rheinland-group,TÜV Customer Care,Carbon Services Desk,service@de.tuv.com,1.0,https://www.tuv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0127,UP-ID000301-0,"Methane Recovery and Utilisation at Musim Mas Group Palm Oil Mill at PT. Berkat Sawit Sejati, Musi Banyuasin, Palembang, South Sumatra, Indonesia.",Indonesia,ID,CDM,AMS-III.H. 16.0,developer,PT. Berkat Sawit Sejati,PT. Berkat Sawit Sejati,Indonesia,private company,https://www.instagram.com/p/CAE8pxtnp5f/,https://id.linkedin.com/company/pt-banyuasin-agro-mandiri,Inquiries Desk,Public Contact,info@instagram.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 6632).
C0128,UP-ID000301-0,"Methane Recovery and Utilisation at Musim Mas Group Palm Oil Mill at PT. Berkat Sawit Sejati, Musi Banyuasin, Palembang, South Sumatra, Indonesia.",Indonesia,ID,CDM,AMS-III.H. 16.0,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0129,UP-PH960419-4,San Andres Producers Cooperative Biomass Steam Generation Project,Philippines,PH,CDM,AMS-I.C.,developer,San Andres Producers Cooperative,San Andres Producers Cooperative,Philippines,private company,https://www.waze.com/live-map/directions/ph/calabarzon/cainta/san-andres-producers-cooperative?to=place.ChIJfzv9dILHlzMRIVjkb0lXhy8,,Inquiries Desk,Public Contact,info@waze.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0130,UP-PH960419-4,San Andres Producers Cooperative Biomass Steam Generation Project,Philippines,PH,CDM,AMS-I.C.,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0131,UP-VN001254-5,Song Tranh 3 Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,developer,Song Tranh 3 Hydro Power Joint Stock Company,Song Tranh 3 Hydro Power Joint Stock Company,Viet Nam,private company,https://www.evngenco1.vn/en/song-tranh-hydro-power-company-59,,Inquiries Desk,Public Contact,info@evngenco1.vn,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 4974).
C0132,UP-VN001254-5,Song Tranh 3 Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0133,UP-VN001300-9,Dinh Hai rice husk cogeneration project,Vietnam,VN,CDM,AMS-I.C. 19.0,developer,Dinh Hai Cogen Joint Stock Company,Dinh Hai Cogen Joint Stock Company,Viet Nam,private company,https://thuanhai.com.vn/en,,Inquiries Desk,Public Contact,info@thuanhai.com.vn,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 5907).
C0134,UP-VN001300-9,Dinh Hai rice husk cogeneration project,Vietnam,VN,CDM,AMS-I.C. 19.0,verifier (VVB),Germanischer Lloyd Certification GmbH,DNV GL (formerly Germanischer Lloyd),Germany,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,DNV GL Support,Inquiries,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0135,UP-MY062707-8,"Organic Waste Composting at Sg. Ruku Oil Palm Plantation, Sabah, Malaysia",Malaysia,MY,CDM,AM0039,developer,Lazarus Project Management Services Sdn Bhd,Lazarus Project Management Services Sdn Bhd,Malaysia,private company,https://www.creditscan.com.my/Malaysia-Company/LAZARUS-PROJECT-MANAGEMENT-SERVICES-SDN-BHD/739848-D,,Inquiries Desk,Public Contact,info@creditscan.com.my,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0136,UP-MY062707-8,"Organic Waste Composting at Sg. Ruku Oil Palm Plantation, Sabah, Malaysia",Malaysia,MY,CDM,AM0039,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TÜV Rheinland AG,Germany,certification body,https://www.tuv.com,https://www.linkedin.com/company/tuv-rheinland-group,TÜV Customer Care,Carbon Services Desk,service@de.tuv.com,1.0,https://www.tuv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0137,UP-PH960479-1,Cebu City Landfill Gas and Waste to Energy Project.,Philippines,PH,CDM,ACM0001 11.0; AM0025 11.0,developer,"Philippine Bio Sciences Co., Inc.","Philippine Bio Sciences Co., Inc.",Philippines,private company,https://philbio.com.ph/,,Inquiries Desk,Public Contact,info@philbio.com.ph,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 4669).
C0138,UP-PH960479-1,Cebu City Landfill Gas and Waste to Energy Project.,Philippines,PH,CDM,ACM0001 11.0; AM0025 11.0,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0139,UP-VN001285-8,Nam Pong Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,developer,ZaHung Joint Stock Company,ZaHung Joint Stock Company,Viet Nam,private company,http://hado.com.vn/zahung-joint-stock-company,,Inquiries Desk,Public Contact,info@hado.com.vn,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 5573).
C0140,UP-VN001285-8,Nam Pong Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),"China Environmental United Certification Center Co., Ltd. (CEC)","China Environmental United Certification Center Co., Ltd. (CEC)",China,certification body,http://www.mepcec.com,,CEC Information,General Office,cec@mepcec.com,1.0,http://www.mepcec.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0141,UP-PH960482-6,20 MW Nasulo Geothermal Project,Philippines,PH,CDM,ACM0002 6.0,developer,PNOC-EDC,PNOC-EDC,Philippines,private company,https://energy.com.ph/who-we-are/,,Inquiries Desk,Public Contact,info@energy.com.ph,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 590).
C0142,UP-PH960482-6,20 MW Nasulo Geothermal Project,Philippines,PH,CDM,ACM0002 6.0,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0143,UP-TH966873-2,Grid-connected Electricity Generation from Biomass at Buayai Bio Power.,Thailand,TH,CDM,AMS-I.C. 18.0,developer,"Buayai Bio Power Co., Ltd.","Buayai Bio Power Co., Ltd.",Thailand,private company,https://ontracactuators.com/2019/12/31/buayai-bio-power-project-form-thailand/,,Inquiries Desk,Public Contact,info@ontracactuators.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0144,UP-TH966873-2,Grid-connected Electricity Generation from Biomass at Buayai Bio Power.,Thailand,TH,CDM,AMS-I.C. 18.0,verifier (VVB),Bureau Veritas Certification Holding SAS (BVCH),Bureau Veritas SA,France,certification body,https://www.bureauveritas.com,https://www.linkedin.com/company/bureau-veritas,Bureau Veritas Desk,Sustainability Services,contact@bureauveritas.com,1.0,https://www.bureauveritas.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0145,UP-VN001234-0,Za Hung Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,developer,Za Hung Joint Stock Company,Za Hung Joint Stock Company,Viet Nam,private company,http://hado.com.vn/zahung-joint-stock-company,,Inquiries Desk,Public Contact,info@hado.com.vn,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 4551).
C0146,UP-VN001234-0,Za Hung Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),Bureau Veritas Certification Holding SAS (BVCH),Bureau Veritas SA,France,certification body,https://www.bureauveritas.com,https://www.linkedin.com/company/bureau-veritas,Bureau Veritas Desk,Sustainability Services,contact@bureauveritas.com,1.0,https://www.bureauveritas.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0147,UP-MY062832-6,G.B. Industries Biomass Fuel Switch Project,Malaysia,MY,CDM,AMS-I.C. 16.0,developer,G.B. Industries Sdn. Bhd.,G.B. Industries Sdn. Bhd.,Malaysia,private company,https://gb-intl.com/,https://www.linkedin.com/company/novax-by-g-b-industries-sdn-bhd,Inquiries Desk,Public Contact,info@gb-intl.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 4311).
C0148,UP-MY062832-6,G.B. Industries Biomass Fuel Switch Project,Malaysia,MY,CDM,AMS-I.C. 16.0,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),TÜV SÜD AG,Germany,certification body,https://www.tuvsud.com,https://www.linkedin.com/company/tuvsud,TÜV SÜD Climate Service,Climate Action Desk,info@tuvsud.com,1.0,https://www.tuvsud.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0149,UP-VN001118-1,Dasiat Hydro Power Project,Vietnam,VN,CDM,AMS-I.D.,developer,Southern Hydro Power Joint Stock Company,"Southern Hydro Power Joint Stock Company,",Viet Nam,private company,https://www.certipedia.com/secure_area/quality_mark_documents/5448?locale=de,,,,,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Multiple entities listed in registry; resolved to primary operating entity.
C0150,UP-VN001118-1,Dasiat Hydro Power Project,Vietnam,VN,CDM,AMS-I.D.,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TÜV Rheinland AG,Germany,certification body,https://www.tuv.com,https://www.linkedin.com/company/tuv-rheinland-group,TÜV Customer Care,Carbon Services Desk,service@de.tuv.com,1.0,https://www.tuv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0151,UP-TH966917-0,Thai Agro Energy Wastewater Treatment and Biogas Utilization Project,Thailand,TH,CDM,AMS-III.H. 16.0,developer,"Thai Agro Energy Public Co., Ltd","Thai Agro Energy Public Co., Ltd",Thailand,private company,https://www.thaiagroenergy.com/,,Inquiries Desk,Public Contact,info@thaiagroenergy.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 6784).
C0152,UP-TH966917-0,Thai Agro Energy Wastewater Treatment and Biogas Utilization Project,Thailand,TH,CDM,AMS-III.H. 16.0,verifier (VVB),Germanischer Lloyd Certification GmbH,DNV GL (formerly Germanischer Lloyd),Germany,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,DNV GL Support,Inquiries,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0153,UP-VN001341-0,"Hoi Xuan Hydropower Plant, Vietnam",Vietnam,VN,CDM,ACM0002 12.3.0,developer,VNECO Hoi Xuan Investment and Electricity Construction Joint Stock Company,VNECO Hoi Xuan Investment and Electricity Construction Joint Stock Company,Viet Nam,private company,https://www.miga.org/project/hoi-xuan-hydropower-project-0,,Inquiries Desk,Public Contact,info@miga.org,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 6735).
C0154,UP-VN001341-0,"Hoi Xuan Hydropower Plant, Vietnam",Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),Swiss Association for Quality and Management Systems,Swiss Association for Quality and Management Systems (SQS),Switzerland,certification body,https://www.sqs.ch,https://www.linkedin.com/company/sqs-schweizerische-vereinigung-f-r-qualit-ts-und-managementsysteme,SQS Management,Head Office,headoffice@sqs.ch,1.0,https://www.sqs.ch,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0155,UP-ID000398-4,Introduction of CNG-Diesel Hybrid Equipment to Public Bus in Semarang,Indonesia,ID,JCM,ID_AM026 Ver1.0,developer,BLU UPTD Trans Semarang,UPTD Trans Semarang (Dinas Perhubungan),Indonesia,government body,https://transsemarang.semarangkota.go.id,,Trans Semarang Public Desk,Operational Office,transsemarang@gmail.com,0.95,https://transsemarang.semarangkota.go.id,Resolved entity. Entity type: government body.
C0156,UP-ID000398-4,Introduction of CNG-Diesel Hybrid Equipment to Public Bus in Semarang,Indonesia,ID,JCM,ID_AM026 Ver1.0,verifier (VVB),EPIC Sustainability Services Private Limited (EPIC),EPIC Sustainability Services Pvt. Ltd.,India,certification body,https://www.epicsustainability.com,https://www.linkedin.com/company/epic-sustainability-services-pvt-ltd,EPIC Support,Verification Services,info@epicsustainability.com,1.0,https://www.epicsustainability.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0157,UP-MY062697-0,MNI Renewable Energy Plant,Malaysia,MY,CDM,ACM0006,developer,Malaysian Newsprint Industries Sdn. Bhd.,Malaysian Newsprint Industries Sdn. Bhd.,Malaysia,private company,https://en.wikipedia.org/wiki/Asia_Honour_Paper_Industries,https://www.linkedin.com/company/asia-honour-paper/,,,,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0158,UP-MY062697-0,MNI Renewable Energy Plant,Malaysia,MY,CDM,ACM0006,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),TÜV SÜD AG,Germany,certification body,https://www.tuvsud.com,https://www.linkedin.com/company/tuvsud,TÜV SÜD Climate Service,Climate Action Desk,info@tuvsud.com,1.0,https://www.tuvsud.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0159,UP-ID000228-0,"AIN08-W-03, Methane Recovery in Wastewater Treatment, Sumatera Utara, Indonesia",Indonesia,ID,CDM,AMS-III.H. 9.0,developer,PT AES AgriVerde Indonesia,PT AES AgriVerde Indonesia,Indonesia,private company,https://www.scribd.com/document/379333024/Business-Partner-Questionnaire-PT-AES-AgriVerde-pdf,,,,,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 2633).
C0160,UP-ID000228-0,"AIN08-W-03, Methane Recovery in Wastewater Treatment, Sumatera Utara, Indonesia",Indonesia,ID,CDM,AMS-III.H. 9.0,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),TÜV SÜD AG,Germany,certification body,https://www.tuvsud.com,https://www.linkedin.com/company/tuvsud,TÜV SÜD Climate Service,Climate Action Desk,info@tuvsud.com,1.0,https://www.tuvsud.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0161,UP-PH960440-7,Pig City confined swine feeding operations methane capture and combustion from improved animal waste management system,Philippines,PH,CDM,AMS-III.D. 12.0,developer,Cavite Pig City Inc.,Cavite Pig City Inc.,Philippines,private company,https://nationalswine.com/seedstock/archive/2012/2012-aprmay-seedstock.pdf,,Inquiries Desk,Public Contact,info@nationalswine.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,UNFCCC CDM Project Ref: 1812. Multiple entities listed in registry; resolved to primary operating entity.
C0162,UP-PH960440-7,Pig City confined swine feeding operations methane capture and combustion from improved animal waste management system,Philippines,PH,CDM,AMS-III.D. 12.0,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),TÜV SÜD AG,Germany,certification body,https://www.tuvsud.com,https://www.linkedin.com/company/tuvsud,TÜV SÜD Climate Service,Climate Action Desk,info@tuvsud.com,1.0,https://www.tuvsud.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0163,UP-PH960423-8,SF6 Emission Reduction in High-Voltage Transmission Systems in the Philippines,Philippines,PH,CDM,AM0035,developer,National Grid Corporation of the Philippines,National Grid Corporation of the Philippines,Philippines,private company,https://www.ngcp.ph/,https://www.linkedin.com/company/national-grid-corporation-of-the-philippines,Inquiries Desk,Public Contact,info@ngcp.ph,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0164,UP-PH960423-8,SF6 Emission Reduction in High-Voltage Transmission Systems in the Philippines,Philippines,PH,CDM,AM0035,verifier (VVB),Bureau Veritas Certification Holding SAS (BVCH),Bureau Veritas SA,France,certification body,https://www.bureauveritas.com,https://www.linkedin.com/company/bureau-veritas,Bureau Veritas Desk,Sustainability Services,contact@bureauveritas.com,1.0,https://www.bureauveritas.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0165,UP-TH966795-7,Thachana Palm Oil Company Wastewater Treatment Project in Thailand (the Project),Thailand,TH,CDM,AMS-I.D.; AMS-III.H.,developer,"Thachana Palm Oil Co., Ltd.","Thachana Palm Oil Co., Ltd.",Thailand,private company,https://rspo.org/smallholder-rsep/sustainable-palm-oil-production-thachana-chaiya-community-enterprise/,,Inquiries Desk,Public Contact,info@rspo.org,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0166,UP-TH966795-7,Thachana Palm Oil Company Wastewater Treatment Project in Thailand (the Project),Thailand,TH,CDM,AMS-I.D.; AMS-III.H.,verifier (VVB),Japan Quality Assurance Organisation (JQA),Japan Quality Assurance Organization (JQA),Japan,certification body,https://www.jqa.jp,https://www.linkedin.com/company/japan-quality-assurance-organization,JQA GHG Desk,Global Environment Division,jqa-ghg@jqa.jp,1.0,https://www.jqa.jp,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0167,UP-SG000023-2,Kim Hock Biomass Energy and Wood Recycling Plant,Singapore,SG,CDM,AMS-I.C. 19.0,developer,Kim Hock Corporation Pte Ltd,Kim Hock Corporation Pte Ltd,Singapore,private company,https://sg.linkedin.com/company/kim-hock-corporation-pte-ltd,https://sg.linkedin.com/company/kim-hock-corporation-pte-ltd,,,,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0168,UP-SG000023-2,Kim Hock Biomass Energy and Wood Recycling Plant,Singapore,SG,CDM,AMS-I.C. 19.0,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),SIRIM QAS International Sdn. Bhd.,Malaysia,certification body,https://www.sirim-qas.com.my,https://www.linkedin.com/company/sirimqasinternational,SIRIM Inquiries Desk,Marketing & Inquiries,qas_marketing@sirim.my,1.0,https://www.sirim-qas.com.my,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0169,UP-VN001200-0,Dak Rung 1 Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 16.0,developer,Binh Minh Ltd.,Binh Minh Ltd.,Viet Nam,private company,https://www.importinfo.com/binh-minh-vietnam-co-ltd,,Inquiries Desk,Public Contact,info@importinfo.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 3552).
C0170,UP-VN001200-0,Dak Rung 1 Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 16.0,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0171,UP-ID000217-3,MEN Energy Efficiency Improvement Project,Indonesia,ID,CDM,AMS-II.H. 1.0,developer,"Manunggal Energi Nusantara, PT","Manunggal Energi Nusantara, PT",Indonesia,private company,https://id.linkedin.com/in/soe-yoto-b3a5a9112,,,,,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0172,UP-ID000217-3,MEN Energy Efficiency Improvement Project,Indonesia,ID,CDM,AMS-II.H. 1.0,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),TÜV SÜD AG,Germany,certification body,https://www.tuvsud.com,https://www.linkedin.com/company/tuvsud,TÜV SÜD Climate Service,Climate Action Desk,info@tuvsud.com,1.0,https://www.tuvsud.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0173,UP-MY062658-7,Composting of solid biomass waste separated from the Palm Oil Mill Effluent (POME) through the use of AVC Sludge Dewatering System at Synn Palm Oil Mill,Malaysia,MY,CDM,AMS-III.F.,developer,Brite-Tech Ventures Sdn. Bhd.,Brite-Tech Ventures Sdn. Bhd.,Malaysia,private company,https://www.brite-tech.com/profile.htm,,Inquiries Desk,Public Contact,info@brite-tech.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0174,UP-MY062658-7,Composting of solid biomass waste separated from the Palm Oil Mill Effluent (POME) through the use of AVC Sludge Dewatering System at Synn Palm Oil Mill,Malaysia,MY,CDM,AMS-III.F.,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TÜV Rheinland AG,Germany,certification body,https://www.tuv.com,https://www.linkedin.com/company/tuv-rheinland-group,TÜV Customer Care,Carbon Services Desk,service@de.tuv.com,1.0,https://www.tuv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0175,UP-VN001074-3,Vsp Binh Thuan Ii Solar Power Project,Vietnam,VN,GCC,ACM0002 Grid-connected electricity generation from renewable sources,developer,VN Green Holdings Pte. Ltd.,,,,,,,,,0.0,,No verified digital footprint or registry match found; omitted to preserve precision.
C0176,UP-VN001074-3,Vsp Binh Thuan Ii Solar Power Project,Vietnam,VN,GCC,ACM0002 Grid-connected electricity generation from renewable sources,verifier (VVB),4K Earth Science Private Limited (4KES),4K Earth Science Private Limited,India,certification body,http://www.4kes.in,https://www.linkedin.com/company/4k-earth-science-private-limited,4KES Carbon Desk,Validation & Verification,info@4kes.in,1.0,http://www.4kes.in,Accredited third-party verification body (DOE/VVB) verified via global registry.
